1863.169882   11.597580   0.011430
1863.179028   11.588820   0.012410
1863.188111   11.583260   0.014030
1863.197263   11.597770   0.013110
1863.206453   11.595220   0.012760
1863.215516   11.592040   0.014950
1863.224486   11.595670   0.014260
1863.233708   11.592570   0.015240
1863.243026   11.601490   0.015360
1863.252052   11.607390   0.013920
1863.260978   11.590880   0.013280
1863.270074   11.589060   0.015080
1863.279229   11.585670   0.013450
1863.288341   11.583420   0.012930
1863.297662   11.586850   0.012070
1863.306748   11.593230   0.013630
1863.315898   11.600960   0.013860
1863.325261   11.587640   0.013630
1863.334632   11.601490   0.014030
1863.344416   11.588890   0.013860
1863.353962   11.588670   0.013450
1863.363511   11.594200   0.012300
1863.372640   11.601420   0.011610
1863.381795   11.601480   0.011610
1863.391577   11.582320   0.012070
1863.400670   11.591280   0.012590
1863.410157   11.588050   0.012700
1863.419415   11.585990   0.013050
1863.428728   11.592160   0.013970
1863.438171   11.602670   0.014490
1863.447725   11.588340   0.014720
1863.457038   11.595880   0.016860
1863.464667   11.613900   0.019520
1863.471563   11.594250   0.020680
1863.477686   11.604270   0.019520
1863.482900   11.606030   0.019170
1863.487037   11.604390   0.020380
1863.490505   11.611850   0.020210
1863.494064   11.599740   0.019170
1863.496621   11.596020   0.020320
1863.498272   11.617680   0.020260
1863.500087   11.600060   0.020960
1863.501889   11.600410   0.021540
1863.503937   11.598120   0.030630
1864.122118   11.594130   0.009580
1864.131216   11.612770   0.012300
1864.140349   11.593970   0.011030
1864.149328   11.590770   0.010910
1864.158727   11.591280   0.010450
1864.168077   11.588150   0.012870
1864.177441   11.597300   0.012070
1864.186471   11.588230   0.010160
1864.195786   11.600780   0.012470
1864.204761   11.598970   0.011320
1864.213956   11.602500   0.010850
1864.223275   11.589840   0.010510
1864.232312   11.602720   0.012300
1864.241734   11.600590   0.012470
1864.250994   11.597090   0.010850
1864.260292   11.589940   0.012700
1864.269452   11.582410   0.011140
1864.278712   11.594780   0.012870
1864.288040   11.584240   0.012760
1864.297228   11.596850   0.012470
1864.306786   11.586060   0.012760
1864.315982   11.594650   0.012990
1864.325240   11.599050   0.012820
1864.334830   11.596230   0.012470
1864.344223   11.599530   0.016400
1864.353629   11.594060   0.015880
1864.362884   11.598710   0.017090
1864.372284   11.600460   0.020150
1864.381718   11.596040   0.017900
1864.391386   11.600660   0.015360
1864.401175   11.592190   0.018710
1864.410777   11.604840   0.017210
1864.420158   11.598600   0.017030
1864.429378   11.596520   0.018300
1864.438639   11.596020   0.020910
1864.448098   11.604060   0.023270
1864.457409   11.601620   0.024250
1864.465120   11.599760   0.022920
1864.472313   11.610950   0.027710
1864.477494   11.595980   0.031250
1864.482643   11.585690   0.039500
1864.486002   11.609770   0.056310
1864.489646   11.625860   0.049190
1864.492216   11.576750   0.036440
1864.494776   11.586530   0.038050
1864.496480   11.599460   0.039980
1864.498365   11.607770   0.041050
1864.500091   11.595400   0.041450
1864.501760   11.589420   0.038760
1865.081649   11.588910   0.013460
1865.090914   11.598150   0.014200
1865.103000   11.595140   0.013400
1865.112265   11.587210   0.012990
1865.121493   11.609990   0.015590
1865.180915   11.599670   0.009530
1865.189934   11.593810   0.007970
1865.199137   11.610030   0.009870
1865.208040   11.594630   0.007970
1865.217207   11.609660   0.011490
1865.226382   11.600770   0.010910
1865.235932   11.603120   0.011660
1865.245886   11.597390   0.011890
1865.255783   11.594040   0.011660
1865.265750   11.604830   0.014840
